Ativo 1;Ativo 2;Valor-p
RAIL3.SA;UGPA3.SA;8.946322248945218e-29
BBDC3.SA;EZTC3.SA;8.997062427194098e-29
ITSA4.SA;PCAR3.SA;9.0239664451072e-29
ENGI11.SA;PCAR3.SA;9.041446715769812e-29
BRKM5.SA;TAEE11.SA;9.062204966092549e-29
CSAN3.SA;TAEE11.SA;9.237269781919563e-29
HYPE3.SA;TAEE11.SA;9.367525145052673e-29
ARZZ3.SA;ENGI11.SA;9.405427208737604e-29
BBAS3.SA;PCAR3.SA;9.536632275939695e-29
LREN3.SA;CASH3.SA;9.570063824243032e-29
CIEL3.SA;DXCO3.SA;9.658719584230385e-29
ASAI3.SA;ELET3.SA;9.684989541878427e-29
ELET6.SA;TAEE11.SA;9.769936795029591e-29
LREN3.SA;TAEE11.SA;9.811022639880661e-29
BRKM5.SA;ENGI11.SA;9.837561051967083e-29
HYPE3.SA;RENT3.SA;9.853285717475116e-29
BBDC4.SA;UGPA3.SA;9.889219822830737e-29
DXCO3.SA;ENGI11.SA;1.0091387292640379e-28
BBDC3.SA;ELET6.SA;1.0124114055443266e-28
ENGI11.SA;EQTL3.SA;1.016400864238536e-28
JBSS3.SA;TAEE11.SA;1.0178693786903396e-28
GOLL4.SA;UGPA3.SA;1.0191182662324658e-28
CASH3.SA;PCAR3.SA;1.0419680937230915e-28
ELET3.SA;TAEE11.SA;1.0485941249855003e-28
ENEV3.SA;RENT3.SA;1.0601838626321613e-28
BPAC11.SA;ENGI11.SA;1.063786826432462e-28
BEEF3.SA;PCAR3.SA;1.068787838207043e-28
ELET3.SA;PETZ3.SA;1.0701439084547363e-28
MULT3.SA;TAEE11.SA;1.081115530124994e-28
CSAN3.SA;ELET3.SA;1.0844631832414307e-28
BRKM5.SA;ELET3.SA;1.1011655875570352e-28
GOAU4.SA;SUZB3.SA;1.1058477947153215e-28
CCRO3.SA;UGPA3.SA;1.1148623751050457e-28
RRRP3.SA;CPFE3.SA;1.1152885689987297e-28
RRRP3.SA;UGPA3.SA;1.1161117726565076e-28
RDOR3.SA;UGPA3.SA;1.1177351803126384e-28
BBDC3.SA;VBBR3.SA;1.119266507270734e-28
B3SA3.SA;PCAR3.SA;1.1197695989692115e-28
DXCO3.SA;CASH3.SA;1.1228621979873846e-28
BRKM5.SA;SUZB3.SA;1.1254737179823794e-28
SOMA3.SA;LREN3.SA;1.130446446893877e-28
ITSA4.SA;TAEE11.SA;1.1392139081915592e-28
BBDC3.SA;TAEE11.SA;1.1454221935459971e-28
CPLE6.SA;DXCO3.SA;1.1466862667327226e-28
BEEF3.SA;SUZB3.SA;1.1505612252352512e-28
IRBR3.SA;UGPA3.SA;1.151457290630241e-28
IGTI11.SA;UGPA3.SA;1.1613233713340748e-28
GGBR4.SA;PCAR3.SA;1.180980996759005e-28
ABEV3.SA;JBSS3.SA;1.209647430956472e-28
GOAU4.SA;PCAR3.SA;1.2148889346340381e-28
ALPA4.SA;NTCO3.SA;1.2274270287479182e-28
AZUL4.SA;ENGI11.SA;1.2395006529624675e-28
CIEL3.SA;CPFE3.SA;1.2430582502475364e-28
RADL3.SA;UGPA3.SA;1.24934697329702e-28
ALSO3.SA;BPAC11.SA;1.253262987985741e-28
CMIN3.SA;ENGI11.SA;1.2535937910483976e-28
CIEL3.SA;ENGI11.SA;1.2630826658895605e-28
ITUB4.SA;CASH3.SA;1.2668832533553638e-28
RAIZ4.SA;TAEE11.SA;1.275250784496403e-28
MRFG3.SA;PCAR3.SA;1.2796751601946954e-28
IGTI11.SA;TAEE11.SA;1.297537223604788e-28
ITUB4.SA;SANB11.SA;1.33403537113841e-28
RRRP3.SA;ENGI11.SA;1.3412800167002036e-28
BBSE3.SA;HYPE3.SA;1.3525263245369846e-28
RENT3.SA;PCAR3.SA;1.3527812432515327e-28
EZTC3.SA;PCAR3.SA;1.3542329332208692e-28
ABEV3.SA;TAEE11.SA;1.3604037103959194e-28
RRRP3.SA;HYPE3.SA;1.3710833635786464e-28
EQTL3.SA;PCAR3.SA;1.374853959972839e-28
ABEV3.SA;ENGI11.SA;1.3796588627766658e-28
ABEV3.SA;PCAR3.SA;1.3818135241349993e-28
BPAC11.SA;CCRO3.SA;1.3856719129467561e-28
PRIO3.SA;UGPA3.SA;1.3865761901469372e-28
GGBR4.SA;SUZB3.SA;1.3940240455922397e-28
ASAI3.SA;ENGI11.SA;1.4089480222360056e-28
BRFS3.SA;SUZB3.SA;1.4096769405972737e-28
BRFS3.SA;TAEE11.SA;1.411486004412508e-28
EGIE3.SA;PCAR3.SA;1.4215948662832594e-28
RRRP3.SA;JBSS3.SA;1.4364748275469478e-28
EQTL3.SA;TAEE11.SA;1.4384111115799742e-28
BBDC4.SA;EZTC3.SA;1.4392005565229902e-28
ABEV3.SA;MULT3.SA;1.4636004516980565e-28
NTCO3.SA;PETZ3.SA;1.4725640830452658e-28
CRFB3.SA;ELET6.SA;1.4870118010119777e-28
BRAP4.SA;SUZB3.SA;1.4875242227074064e-28
BBDC3.SA;PCAR3.SA;1.49557486446472e-28
BBSE3.SA;TAEE11.SA;1.5706443775760056e-28
RRRP3.SA;SUZB3.SA;1.604994605157306e-28
BPAC11.SA;PCAR3.SA;1.6112534520638476e-28
SANB11.SA;TAEE11.SA;1.6216258427124298e-28
CIEL3.SA;TAEE11.SA;1.6367162475824883e-28
DXCO3.SA;SUZB3.SA;1.6517624717246898e-28
GOAU4.SA;JBSS3.SA;1.6560056399845626e-28
ITUB4.SA;RAIL3.SA;1.6796705192607018e-28
GGBR4.SA;JBSS3.SA;1.6905866444379114e-28
BRAP4.SA;PCAR3.SA;1.694442117782656e-28
RAIZ4.SA;UGPA3.SA;1.6975761066820002e-28
LWSA3.SA;TIMS3.SA;1.7225380354902363e-28
MRFG3.SA;SUZB3.SA;1.74895046534828e-28
SMTO3.SA;SUZB3.SA;1.7725136092018098e-28
CSAN3.SA;SUZB3.SA;1.7765781600974172e-28
EMBR3.SA;NTCO3.SA;1.7864877964507029e-28
BRFS3.SA;PCAR3.SA;1.814680841581645e-28
MGLU3.SA;UGPA3.SA;1.853143184396394e-28
CIEL3.SA;RENT3.SA;1.8696782348877268e-28
CMIG4.SA;TAEE11.SA;1.8955967742783847e-28
CRFB3.SA;PCAR3.SA;1.9207144101168493e-28
CYRE3.SA;DXCO3.SA;1.9458425064868176e-28
CYRE3.SA;PCAR3.SA;1.9754222563105947e-28
FLRY3.SA;UGPA3.SA;1.983959058755665e-28
ALPA4.SA;RENT3.SA;2.0094684551640001e-28
PETZ3.SA;VBBR3.SA;2.0123479210015568e-28
GOLL4.SA;HYPE3.SA;2.0128334543178199e-28
CMIN3.SA;JBSS3.SA;2.032187985215822e-28
BBDC4.SA;VBBR3.SA;2.039946392394005e-28
ALPA4.SA;PETZ3.SA;2.0455145921521547e-28
B3SA3.SA;RAIL3.SA;2.0756066314918045e-28
CVCB3.SA;RAIL3.SA;2.0809471804612236e-28
DXCO3.SA;PCAR3.SA;2.0921573742121684e-28
ABEV3.SA;UGPA3.SA;2.09296033747087e-28
ABEV3.SA;CCRO3.SA;2.096230751266279e-28
B3SA3.SA;CCRO3.SA;2.153316191823213e-28
BRAP4.SA;JBSS3.SA;2.164247219973331e-28
JBSS3.SA;PCAR3.SA;2.218727081606512e-28
LWSA3.SA;PCAR3.SA;2.218800784786318e-28
ABEV3.SA;ELET3.SA;2.225378265527391e-28
B3SA3.SA;UGPA3.SA;2.2652253750919557e-28
ENGI11.SA;UGPA3.SA;2.2768308759802956e-28
RAIL3.SA;SUZB3.SA;2.3256869455481883e-28
RAIZ4.SA;SUZB3.SA;2.343948397848727e-28
RDOR3.SA;SUZB3.SA;2.3515603308931963e-28
FLRY3.SA;SOMA3.SA;2.3643653037698145e-28
JBSS3.SA;RENT3.SA;2.382649252976471e-28
LWSA3.SA;RAIL3.SA;2.401538744688856e-28
ALSO3.SA;CASH3.SA;2.4334302037892615e-28
CPFE3.SA;PCAR3.SA;2.4341785438851055e-28
EMBR3.SA;JBSS3.SA;2.454355094696157e-28
EMBR3.SA;RENT3.SA;2.458422019644365e-28
HAPV3.SA;UGPA3.SA;2.5296695002453975e-28
COGN3.SA;SOMA3.SA;2.538427576813136e-28
FLRY3.SA;SUZB3.SA;2.5577244659957404e-28
CSAN3.SA;JBSS3.SA;2.561551556306941e-28
BBAS3.SA;ITUB4.SA;2.580593734489268e-28
RADL3.SA;RAIL3.SA;2.6047030689536285e-28
BRKM5.SA;GGBR4.SA;2.6112805284349698e-28
CMIG4.SA;DXCO3.SA;2.63371624791496e-28
ASAI3.SA;UGPA3.SA;2.6758828487033653e-28
BRKM5.SA;PCAR3.SA;2.700879230169766e-28
HYPE3.SA;UGPA3.SA;2.702968014040128e-28
B3SA3.SA;MRFG3.SA;2.7462993325947538e-28
CCRO3.SA;RAIL3.SA;2.749723708675764e-28
ASAI3.SA;EQTL3.SA;2.7546837927344324e-28
CCRO3.SA;CASH3.SA;2.7820651568310606e-28
SANB11.SA;UGPA3.SA;2.788281042468416e-28
CPLE6.SA;UGPA3.SA;2.793047906314649e-28
RRRP3.SA;ARZZ3.SA;2.7986771963839796e-28
HYPE3.SA;RAIL3.SA;2.8168139459555088e-28
BBDC3.SA;RAIL3.SA;2.883786853406373e-28
RRRP3.SA;RAIL3.SA;2.9496351910266113e-28
ELET6.SA;PCAR3.SA;2.963557059828967e-28
BRKM5.SA;JBSS3.SA;2.971615945240837e-28
ENGI11.SA;RAIL3.SA;2.972618470945018e-28
AZUL4.SA;MRFG3.SA;3.004568417817318e-28
ELET3.SA;PCAR3.SA;3.0852042074006073e-28
EGIE3.SA;RAIL3.SA;3.115716785110729e-28
ABEV3.SA;RAIL3.SA;3.1402748104828975e-28
IRBR3.SA;CASH3.SA;3.1435370483686375e-28
SMTO3.SA;TAEE11.SA;3.2309231060195013e-28
GOAU4.SA;USIM5.SA;3.349473316412162e-28
CASH3.SA;UGPA3.SA;3.372306740617805e-28
BPAC11.SA;ITUB4.SA;3.413888532068113e-28
MRFG3.SA;RAIL3.SA;3.4211356880168066e-28
MGLU3.SA;CASH3.SA;3.4317461209416714e-28
BRAP4.SA;ELET3.SA;3.498428879894744e-28
KLBN11.SA;PCAR3.SA;3.5144512841426556e-28
CCRO3.SA;PCAR3.SA;3.5548551475713983e-28
EGIE3.SA;SOMA3.SA;3.5937166338126734e-28
CIEL3.SA;UGPA3.SA;3.6729013907839917e-28
RAIZ4.SA;RAIL3.SA;3.7714214048052833e-28
ALSO3.SA;EQTL3.SA;3.802637404552719e-28
ABEV3.SA;ARZZ3.SA;3.944152069785546e-28
MRFG3.SA;UGPA3.SA;4.046699434978756e-28
CPFE3.SA;UGPA3.SA;4.126253744837516e-28
CMIN3.SA;ELET3.SA;4.162964115219579e-28
BBAS3.SA;RAIL3.SA;4.1724821538175715e-28
BPAC11.SA;NTCO3.SA;4.321167524232015e-28
CMIN3.SA;PCAR3.SA;4.328875389604715e-28
BBDC4.SA;RAIL3.SA;4.364514592158638e-28
CYRE3.SA;SANB11.SA;4.404580884280144e-28
RRRP3.SA;MRFG3.SA;4.459934261998452e-28
SUZB3.SA;UGPA3.SA;4.466342901667325e-28
BBSE3.SA;RAIL3.SA;4.515708117577449e-28
RDOR3.SA;RAIL3.SA;4.635130433933964e-28
CRFB3.SA;MRFG3.SA;4.679266895291016e-28
EZTC3.SA;GGBR4.SA;4.767617967273311e-28
CRFB3.SA;VBBR3.SA;4.941996891223527e-28
NTCO3.SA;PCAR3.SA;5.013625962752729e-28
EMBR3.SA;MRFG3.SA;5.297975313024109e-28
ABEV3.SA;MRFG3.SA;5.3214833535347915e-28
CMIG4.SA;PCAR3.SA;5.328785798686751e-28
ABEV3.SA;SOMA3.SA;5.390883837228985e-28
ELET3.SA;GGBR4.SA;5.525199396541244e-28
CASH3.SA;RAIL3.SA;5.644378927107753e-28
DXCO3.SA;SMTO3.SA;5.734147855462288e-28
B3SA3.SA;SOMA3.SA;5.756981933828151e-28
ALSO3.SA;PCAR3.SA;5.942525636320843e-28
JBSS3.SA;MRFG3.SA;6.062146844480965e-28
MGLU3.SA;MRFG3.SA;6.209980772950724e-28
BRFS3.SA;EZTC3.SA;6.375529008264479e-28
JBSS3.SA;UGPA3.SA;6.686331494199085e-28
BBDC4.SA;BBAS3.SA;6.749208601876756e-28
CRFB3.SA;UGPA3.SA;6.91531823794479e-28
ENEV3.SA;RAIL3.SA;6.94484811253092e-28
IGTI11.SA;PCAR3.SA;7.048078644682519e-28
JBSS3.SA;RAIL3.SA;7.23922502778126e-28
CIEL3.SA;PCAR3.SA;7.278292197672931e-28
IRBR3.SA;RAIL3.SA;7.342148319015619e-28
CVCB3.SA;GGBR4.SA;7.609953746015163e-28
GOLL4.SA;MRFG3.SA;7.661470348316203e-28
CCRO3.SA;VBBR3.SA;7.780398212904847e-28
LWSA3.SA;MRFG3.SA;8.066006602613132e-28
CCRO3.SA;GGBR4.SA;8.200323858159138e-28
EMBR3.SA;RAIL3.SA;8.421433752647612e-28
ENGI11.SA;SOMA3.SA;8.47020233370848e-28
CPFE3.SA;RAIL3.SA;8.557887678026196e-28
BBSE3.SA;SOMA3.SA;8.590245149204461e-28
IRBR3.SA;MRFG3.SA;8.630057889637163e-28
MGLU3.SA;RAIL3.SA;8.706504950554453e-28
CMIN3.SA;MRFG3.SA;8.823542313659261e-28
CRFB3.SA;EZTC3.SA;8.93023121913394e-28
ITUB4.SA;VBBR3.SA;9.006654595349496e-28
ARZZ3.SA;MRFG3.SA;9.030533962774834e-28
ASAI3.SA;RAIL3.SA;9.116053271131162e-28
CPLE6.SA;PCAR3.SA;9.34330391626274e-28
GOAU4.SA;MRFG3.SA;9.763463071882156e-28
PETR3.SA;RAIL3.SA;1.0020310440805166e-27
CSAN3.SA;MRFG3.SA;1.002997953715174e-27
ELET6.SA;MRFG3.SA;1.0108871853727926e-27
EQTL3.SA;RAIL3.SA;1.0563911932543937e-27
GGBR4.SA;MRFG3.SA;1.0984117911561971e-27
RRRP3.SA;VBBR3.SA;1.1073008594021291e-27
LREN3.SA;PCAR3.SA;1.108111043781745e-27
LWSA3.SA;SANB11.SA;1.1301577898875413e-27
SOMA3.SA;MRFG3.SA;1.2052273861900657e-27
ENEV3.SA;SOMA3.SA;1.231022572292209e-27
CVCB3.SA;MRFG3.SA;1.2538395631391487e-27
BBSE3.SA;MRFG3.SA;1.2830246671141965e-27
COGN3.SA;MRFG3.SA;1.2892397557974873e-27
MULT3.SA;PCAR3.SA;1.3053984973595922e-27
CCRO3.SA;MRFG3.SA;1.3074487906242101e-27
DXCO3.SA;MRFG3.SA;1.3465534930493644e-27
EQTL3.SA;SOMA3.SA;1.463499643795611e-27
ASAI3.SA;MRFG3.SA;1.5118225350574405e-27
CIEL3.SA;RAIL3.SA;1.5320019415098611e-27
HYPE3.SA;MRFG3.SA;1.5434809116313966e-27
ENEV3.SA;MRVE3.SA;1.5486314396314273e-27
BPAC11.SA;MRFG3.SA;1.5663436755646024e-27
BRKM5.SA;MRFG3.SA;1.6350170885344122e-27
EZTC3.SA;MRFG3.SA;1.660358744706851e-27
KLBN11.SA;MRFG3.SA;1.679139225670287e-27
IRBR3.SA;VBBR3.SA;1.7054401618132308e-27
BRAP4.SA;MRFG3.SA;1.7068804972237736e-27
IGTI11.SA;MRFG3.SA;1.7380026056118956e-27
ELET3.SA;MRFG3.SA;1.7840274763202407e-27
ALPA4.SA;MRFG3.SA;1.790763513262371e-27
KLBN11.SA;RAIL3.SA;1.795598883025427e-27
NTCO3.SA;MRFG3.SA;1.808077871155069e-27
CPLE6.SA;MRFG3.SA;1.8180711974941386e-27
DXCO3.SA;SOMA3.SA;1.8595747397676817e-27
ABEV3.SA;VBBR3.SA;1.8644121175129913e-27
ALSO3.SA;FLRY3.SA;1.8947805835279884e-27
RENT3.SA;MRFG3.SA;1.8982223896559096e-27
BRAP4.SA;RAIL3.SA;1.921593103604716e-27
DXCO3.SA;MRVE3.SA;1.9550788321304655e-27
BBAS3.SA;MRFG3.SA;1.9612876786631402e-27
ASAI3.SA;BBAS3.SA;2.0226290322683224e-27
FLRY3.SA;MRFG3.SA;2.2040627205481736e-27
HAPV3.SA;MRFG3.SA;2.208355440719803e-27
CIEL3.SA;MRFG3.SA;2.4155318952673807e-27
CYRE3.SA;MRFG3.SA;2.536596423878986e-27
CPFE3.SA;SOMA3.SA;2.5698724798319206e-27
ENGI11.SA;MRFG3.SA;2.8743271728705287e-27
ITSA4.SA;MRFG3.SA;2.9171902032676682e-27
ENEV3.SA;MRFG3.SA;2.9937843925755223e-27
EGIE3.SA;MRFG3.SA;3.2159700501000966e-27
CPFE3.SA;MRFG3.SA;3.811922352683676e-27
BRFS3.SA;SOMA3.SA;4.0619356494301036e-27
ITUB4.SA;MRFG3.SA;4.530683360583799e-27
LREN3.SA;MRFG3.SA;4.544384741735602e-27
BBDC3.SA;FLRY3.SA;4.885579361946184e-27
BRAP4.SA;CSNA3.SA;5.050379075821765e-27
BBDC4.SA;FLRY3.SA;5.297425129913242e-27
GGBR4.SA;GOAU4.SA;5.9221458470237434e-27
EMBR3.SA;SOMA3.SA;6.382310203113252e-27
B3SA3.SA;FLRY3.SA;8.622641058790534e-27
EGIE3.SA;FLRY3.SA;9.508213629662299e-27
ABEV3.SA;FLRY3.SA;1.0770468560005706e-26
ASAI3.SA;FLRY3.SA;2.5956905268317116e-26
RRRP3.SA;FLRY3.SA;3.167313219885227e-26
AZUL4.SA;FLRY3.SA;3.652075987430558e-26
COGN3.SA;VIIA3.SA;3.6579065597537527e-26
COGN3.SA;FLRY3.SA;3.99334059816574e-26
EZTC3.SA;FLRY3.SA;4.1671164154601074e-26
CCRO3.SA;FLRY3.SA;4.306015396782972e-26
BRFS3.SA;FLRY3.SA;6.278306485701733e-26
BRKM5.SA;FLRY3.SA;6.308776171588805e-26
CRFB3.SA;HYPE3.SA;6.56260077621561e-26
COGN3.SA;HYPE3.SA;6.710054318148456e-26
CYRE3.SA;FLRY3.SA;7.392832259609621e-26
BBAS3.SA;FLRY3.SA;7.455673400701558e-26
CPLE6.SA;FLRY3.SA;9.322793620101872e-26
ELET6.SA;FLRY3.SA;1.1191409259989536e-25
ALSO3.SA;SOMA3.SA;1.2435024018326847e-25
ASAI3.SA;HYPE3.SA;1.2651967844808343e-25
CMIG4.SA;FLRY3.SA;1.290615688031529e-25
EMBR3.SA;FLRY3.SA;1.3104405999692863e-25
ALPA4.SA;FLRY3.SA;1.3484089889092404e-25
ARZZ3.SA;FLRY3.SA;1.3520763233032366e-25
BPAC11.SA;FLRY3.SA;1.3853079456857653e-25
BRAP4.SA;FLRY3.SA;1.4824248526809654e-25
ALSO3.SA;IGTI11.SA;1.541426964526922e-25
CPFE3.SA;FLRY3.SA;1.5932907988984673e-25
B3SA3.SA;HYPE3.SA;1.6982765529035465e-25
CMIN3.SA;FLRY3.SA;1.7301510577312459e-25
SOMA3.SA;HYPE3.SA;1.8345492261661675e-25
CVCB3.SA;HYPE3.SA;1.883295486806828e-25
ELET3.SA;FLRY3.SA;1.9593673785734123e-25
CVCB3.SA;FLRY3.SA;2.113976644565801e-25
ALSO3.SA;VIIA3.SA;2.2662119437923494e-25
RADL3.SA;TOTS3.SA;2.4267665656551976e-25
ARZZ3.SA;HYPE3.SA;2.4542442428973146e-25
GGBR4.SA;KLBN11.SA;2.4711356889325564e-25
ALSO3.SA;LREN3.SA;2.6510496514882947e-25
CVCB3.SA;MGLU3.SA;2.784413544609604e-25
ALSO3.SA;HYPE3.SA;3.4910218952328707e-25
AZUL4.SA;ITSA4.SA;3.5018621119412356e-25
ARZZ3.SA;CMIG4.SA;3.530834491301884e-25
CMIN3.SA;KLBN11.SA;3.620919153644475e-25
RRRP3.SA;KLBN11.SA;3.9550806697982456e-25
NTCO3.SA;SANB11.SA;3.9975165705118167e-25
ENEV3.SA;HYPE3.SA;4.193824331143217e-25
EQTL3.SA;FLRY3.SA;4.279540197485622e-25
ARZZ3.SA;VBBR3.SA;4.344237136238432e-25
B3SA3.SA;BBDC3.SA;4.653422827346469e-25
CRFB3.SA;EQTL3.SA;4.678264744063099e-25
SOMA3.SA;VIIA3.SA;4.77527248023537e-25
BBDC4.SA;CCRO3.SA;4.962420552197475e-25
BBDC4.SA;ITSA4.SA;5.085874395486233e-25
BRFS3.SA;MGLU3.SA;5.176400891926973e-25
BRFS3.SA;KLBN11.SA;5.224179425856027e-25
EZTC3.SA;VIIA3.SA;5.237310797191735e-25
ENEV3.SA;KLBN11.SA;5.321787171443513e-25
MRVE3.SA;VIIA3.SA;5.4944897201929655e-25
MULT3.SA;VIIA3.SA;5.987252334844463e-25
BRAP4.SA;KLBN11.SA;6.270582791511127e-25
FLRY3.SA;HYPE3.SA;6.619115277671111e-25
B3SA3.SA;IGTI11.SA;6.9293735878795965e-25
DXCO3.SA;KLBN11.SA;7.098586063112009e-25
CYRE3.SA;VIIA3.SA;7.113274637553063e-25
EZTC3.SA;KLBN11.SA;7.495230837742856e-25
DXCO3.SA;VBBR3.SA;7.565013907118057e-25
LREN3.SA;VIIA3.SA;7.635225747557799e-25
JBSS3.SA;KLBN11.SA;7.732483785313034e-25
GOLL4.SA;KLBN11.SA;7.9742334231801475e-25
ELET6.SA;HYPE3.SA;8.132081331999247e-25
CSAN3.SA;KLBN11.SA;8.188215390505233e-25
RADL3.SA;VBBR3.SA;8.237782095353836e-25
SOMA3.SA;KLBN11.SA;8.24513860345191e-25
ENGI11.SA;KLBN11.SA;8.282675993514437e-25
FLRY3.SA;KLBN11.SA;8.368483769275325e-25
ENGI11.SA;VBBR3.SA;8.463344469279768e-25
ALSO3.SA;VBBR3.SA;8.718144062322707e-25
IGTI11.SA;LREN3.SA;8.789717023717825e-25
CYRE3.SA;KLBN11.SA;8.920945570066441e-25
COGN3.SA;KLBN11.SA;9.05353914321165e-25
EQTL3.SA;KLBN11.SA;9.25315475023539e-25
B3SA3.SA;KLBN11.SA;9.36814902619276e-25
BRFS3.SA;ITSA4.SA;9.536008332848293e-25
CSAN3.SA;HYPE3.SA;9.682619909554411e-25
CPLE6.SA;KLBN11.SA;9.917505794164614e-25
AZUL4.SA;KLBN11.SA;9.990537399155867e-25
ELET6.SA;MGLU3.SA;1.0169833494189785e-24
ELET3.SA;MGLU3.SA;1.0404846512708746e-24
CRFB3.SA;MGLU3.SA;1.0583660098832025e-24
ALSO3.SA;CCRO3.SA;1.0848461270998285e-24
NTCO3.SA;KLBN11.SA;1.0955568045185869e-24
ARZZ3.SA;KLBN11.SA;1.1458733162170403e-24
ALSO3.SA;TOTS3.SA;1.1674911238409536e-24
CVCB3.SA;KLBN11.SA;1.201699802589386e-24
CIEL3.SA;KLBN11.SA;1.2107670950948793e-24
HAPV3.SA;KLBN11.SA;1.2311748497869734e-24
HYPE3.SA;KLBN11.SA;1.2662781352208757e-24
ABEV3.SA;KLBN11.SA;1.2767616767228997e-24
IRBR3.SA;KLBN11.SA;1.2805720417629387e-24
BBSE3.SA;KLBN11.SA;1.280809621798225e-24
ELET6.SA;KLBN11.SA;1.3199960721527107e-24
ALPA4.SA;KLBN11.SA;1.3265374222252108e-24
BRKM5.SA;ITSA4.SA;1.3426918423406444e-24
ALPA4.SA;HYPE3.SA;1.3633324194374557e-24
ITUB4.SA;KLBN11.SA;1.4064395406866556e-24
AZUL4.SA;RAIZ4.SA;1.4283970174750385e-24
GOAU4.SA;ITSA4.SA;1.4343771420338623e-24
ASAI3.SA;KLBN11.SA;1.4539718791689333e-24
ITSA4.SA;KLBN11.SA;1.4547187113637159e-24
GGBR4.SA;ITSA4.SA;1.5435723893665864e-24
EGIE3.SA;KLBN11.SA;1.5507562749543052e-24
CCRO3.SA;KLBN11.SA;1.5993869223105566e-24
RAIZ4.SA;VBBR3.SA;1.6125878958163223e-24
ALSO3.SA;KLBN11.SA;1.6530715551072764e-24
CPFE3.SA;KLBN11.SA;1.7021933056759833e-24
ELET3.SA;KLBN11.SA;1.764930444701271e-24
EMBR3.SA;KLBN11.SA;1.8278316213896e-24
BBAS3.SA;KLBN11.SA;1.9107477779622692e-24
DXCO3.SA;HYPE3.SA;1.9994198561458908e-24
BBDC3.SA;KLBN11.SA;2.033731908963487e-24
IGTI11.SA;KLBN11.SA;2.1067558255838235e-24
IGTI11.SA;VIIA3.SA;2.1816579280317112e-24
BBDC4.SA;KLBN11.SA;2.237183555507076e-24
ALPA4.SA;MULT3.SA;2.3541001739787872e-24
BPAC11.SA;KLBN11.SA;2.441227623919109e-24
MGLU3.SA;TOTS3.SA;3.085809912040449e-24
GOLL4.SA;VBBR3.SA;3.0974099733796983e-24
CPFE3.SA;VBBR3.SA;3.347782648813427e-24
CMIG4.SA;KLBN11.SA;3.3951376424949814e-24
PCAR3.SA;RAIZ4.SA;3.816899425036678e-24
ALPA4.SA;BBDC3.SA;4.189783287976083e-24
CRFB3.SA;KLBN11.SA;4.76222060810857e-24
B3SA3.SA;VBBR3.SA;5.0080444852030026e-24
ALPA4.SA;ITSA4.SA;5.09553957658237e-24
EGIE3.SA;VBBR3.SA;5.124387276622201e-24
ALSO3.SA;MULT3.SA;5.548725975313252e-24
ALSO3.SA;ALPA4.SA;5.830086541742922e-24
ALPA4.SA;BBDC4.SA;5.922128848412598e-24
NTCO3.SA;LWSA3.SA;7.988478869597138e-24
ARZZ3.SA;VIIA3.SA;8.373230720755885e-24
SBSP3.SA;VIIA3.SA;9.218154219839876e-24
FLRY3.SA;VIIA3.SA;9.944696499743775e-24
COGN3.SA;LWSA3.SA;1.015265160156006e-23
ARZZ3.SA;TOTS3.SA;1.5350153071007957e-23
ALPA4.SA;CSAN3.SA;1.654239384442127e-23
RENT3.SA;TOTS3.SA;2.0580645030612002e-23
IGTI11.SA;SBSP3.SA;3.2759869871483713e-23
UGPA3.SA;VIIA3.SA;3.460670307609939e-23
CCRO3.SA;CMIG4.SA;3.986551089015133e-23
RENT3.SA;LWSA3.SA;5.562510195826993e-23
SUZB3.SA;USIM5.SA;5.907531082917376e-23
ARZZ3.SA;CVCB3.SA;6.267319704612881e-23
BPAC11.SA;CPFE3.SA;6.853712831919438e-23
ARZZ3.SA;MGLU3.SA;7.213793162829556e-23
ARZZ3.SA;LWSA3.SA;8.004038396722704e-23
MULT3.SA;SBSP3.SA;1.0151829113346852e-22
KLBN11.SA;USIM5.SA;1.20813887012933e-22
PCAR3.SA;USIM5.SA;1.2820389623075442e-22
SOMA3.SA;TOTS3.SA;1.3103250678300714e-22
B3SA3.SA;CVCB3.SA;1.3687295020150681e-22
LWSA3.SA;VIVT3.SA;2.9885725387179887e-22
GOLL4.SA;VIVT3.SA;3.585455634793229e-22
SOMA3.SA;VIVT3.SA;3.662359535746214e-22
BRFS3.SA;USIM5.SA;4.150123558377932e-22
ITSA4.SA;VIVT3.SA;4.465767837712368e-22
RDOR3.SA;VIVT3.SA;4.499796120520335e-22
MGLU3.SA;VIVT3.SA;4.664643767288925e-22
UGPA3.SA;USIM5.SA;5.307841731963875e-22
GOLL4.SA;USIM5.SA;5.442279172866048e-22
CCRO3.SA;CVCB3.SA;5.470649401799345e-22
GOLL4.SA;NTCO3.SA;5.621901061920538e-22
CMIG4.SA;VIVT3.SA;5.671943691791285e-22
CVCB3.SA;VIVT3.SA;5.727316219072807e-22
PETR4.SA;USIM5.SA;5.8620751350301095e-22
LWSA3.SA;USIM5.SA;6.795312907915748e-22
EZTC3.SA;VIVT3.SA;6.851641059555693e-22
TOTS3.SA;USIM5.SA;6.870765051838606e-22
PETR3.SA;USIM5.SA;6.926092888905228e-22
GOLL4.SA;RENT3.SA;7.31795016307672e-22
CPLE6.SA;VIVT3.SA;7.544725362474965e-22
BRKM5.SA;USIM5.SA;7.684489953448126e-22
